fannkuch-redux ; 194.620666503906250000, 182.447631835937500000, 0.226501464843750000, 11.872192382812500000,  7119.1 
fannkuch-redux ; 336.657897949218750000, 313.321411132812500000, 1.068786621093750000, 22.797607421875000000,  13040.1 
fannkuch-redux ; 0.107666015625000000, 0.067504882812500000, 0.000183105468750000, 0.015136718750000000,  18.909 
fannkuch-redux ; 0.110534667968750000, 0.065917968750000000, 0.000000000000000000, 0.010437011718750000,  18.623 
fannkuch-redux ; 0.100830078125000000, 0.064086914062500000, 0.000000000000000000, 0.008850097656250000,  18.589 
fannkuch-redux ; 0.113952636718750000, 0.067993164062500000, 0.000000000000000000, 0.009887695312500000,  18.863 
fannkuch-redux ; 0.124206542968750000, 0.093322753906250000, 0.000000000000000000, 0.017639160156250000,  19.951 
fannkuch-redux ; 0.189697265625000000, 0.153076171875000000, 0.004394531250000000, 0.034912109375000000,  21.292 
spectral-norm ; 121.105346679687500000, 111.203491210937500000, 0.332153320312500000, 10.284179687500000000,  4344.48 
spectral-norm ; 107.542114257812500000, 100.119750976562500000, 0.080200195312500000, 8.962341308593750000,  3839.02 
spectral-norm ; 108.302307128906250000, 101.085021972656250000, 0.014465332031250000, 8.672790527343750000,  3856.2 
spectral-norm ; 108.201293945312500000, 100.681457519531250000, 0.070739746093750000, 8.877319335937500000,  3837.78 
spectral-norm ; 107.758178710937500000, 100.136962890625000000, 0.020446777343750000, 8.622436523437500000,  3840.39 
spectral-norm ; 103.890563964843750000, 96.517822265625000000, 0.027954101562500000, 8.491394042968750000,  3749.87 
spectral-norm ; 108.417785644531250000, 100.565063476562500000, 0.016723632812500000, 8.881896972656250000,  3859.51 
spectral-norm ; 106.744567871093750000, 99.374084472656250000, 0.022888183593750000, 8.677001953125000000,  3811.54 
spectral-norm ; 84.319763183593750000, 77.783874511718750000, 0.025817871093750000, 7.407836914062500000,  3026.84 
spectral-norm ; 82.352478027343750000, 76.017944335937500000, 0.016479492187500000, 7.300598144531250000,  2965.13 
spectral-norm ; 186.540466308593750000, 175.214050292968750000, 0.223693847656250000, 12.518737792968750000,  6696.87 
spectral-norm ; 182.720336914062500000, 171.683654785156250000, 0.024291992187500000, 11.772399902343750000,  6442.67 
spectral-norm ; 184.822753906250000000, 173.705749511718750000, 0.024291992187500000, 11.803344726562500000,  6454.15 
spectral-norm ; 184.576477050781250000, 173.620544433593750000, 0.032775878906250000, 11.853576660156250000,  6494.78 
spectral-norm ; 182.278442382812500000, 171.284240722656250000, 0.021606445312500000, 11.820373535156250000,  6412.17 
spectral-norm ; 172.794616699218750000, 161.913452148437500000, 0.026428222656250000, 11.499328613281250000,  6072.41 
spectral-norm ; 184.900024414062500000, 173.718627929687500000, 0.031860351562500000, 11.956787109375000000,  6541.15 
spectral-norm ; 184.450073242187500000, 173.303649902343750000, 0.025512695312500000, 11.859619140625000000,  6494.98 
spectral-norm ; 171.453552246093750000, 159.513183593750000000, 0.023803710937500000, 12.319763183593750000,  6862.7 
spectral-norm ; 167.825561523437500000, 156.475402832031250000, 0.034606933593750000, 12.105712890625000000,  6751.09 
binary-trees ; 51.828491210937500000, 47.343811035156250000, 0.065063476562500000, 4.638671875000000000,  2427.25 
binary-trees ; 52.168029785156250000, 48.075927734375000000, 0.048034667968750000, 4.267395019531250000,  2378.7 
binary-trees ; 52.371093750000000000, 48.155517578125000000, 0.029052734375000000, 4.221496582031250000,  2389.86 
binary-trees ; 51.982482910156250000, 47.894470214843750000, 0.038879394531250000, 4.315185546875000000,  2294.81 
binary-trees ; 50.056945800781250000, 46.053039550781250000, 0.024963378906250000, 4.070617675781250000,  2280.37 
binary-trees ; 59.511718750000000000, 55.204772949218750000, 0.077087402343750000, 4.520385742187500000,  2265.91 
binary-trees ; 59.359802246093750000, 54.761840820312500000, 0.104858398437500000, 4.783935546875000000,  2525.78 
binary-trees ; 47.504821777343750000, 43.394409179687500000, 0.015136718750000000, 4.084350585937500000,  2192.67 
binary-trees ; 50.031494140625000000, 46.041809082031250000, 0.011291503906250000, 4.126342773437500000,  2265.78 
binary-trees ; 50.194702148437500000, 44.874816894531250000, 0.096679687500000000, 5.065368652343750000,  2772.74 
binary-trees ; 55.925109863281250000, 50.649414062500000000, 0.039306640625000000, 5.530883789062500000,  2487.19 
binary-trees ; 50.948730468750000000, 46.001342773437500000, 0.426086425781250000, 5.284545898437500000,  2313.23 
binary-trees ; 53.285461425781250000, 48.749938964843750000, 0.006469726562500000, 5.044494628906250000,  2347.14 
binary-trees ; 55.575866699218750000, 50.153503417968750000, 0.451171875000000000, 5.508239746093750000,  2425.83 
binary-trees ; 59.650512695312500000, 54.641357421875000000, 0.099853515625000000, 5.484008789062500000,  2456.4 
binary-trees ; 59.398681640625000000, 53.476379394531250000, 0.602478027343750000, 6.046264648437500000,  2596.01 
binary-trees ; 54.649536132812500000, 49.714111328125000000, 0.095031738281250000, 5.281982421875000000,  2407.8 
binary-trees ; 58.682312011718750000, 53.091247558593750000, 0.501464843750000000, 5.717346191406250000,  2486.81 
binary-trees ; 58.778625488281250000, 53.328552246093750000, 0.246337890625000000, 5.897949218750000000,  2469.86 
binary-trees ; 65.312744140625000000, 58.334899902343750000, 1.039916992187500000, 7.114868164062500000,  2732.12 
binary-trees ; Package energy, core 0: 62722.990417J
Package energy core=0: 55.806335J consumed
55.806335449218750000, 51.007507324218750000, 0.257324218750000000, 5.411804199218750000,  2406.3 
binary-trees ; Package energy, core 0: 62778.813477J
Package energy core=0: 51.041504J consumed
51.041503906250000000, 46.381225585937500000, 0.167358398437500000, 5.078979492187500000,  2303.58 
binary-trees ; Package energy, core 0: 62829.854980J
Package energy core=0: 53.643250J consumed
53.643249511718750000, 48.878417968750000000, 0.041259765625000000, 5.245483398437500000,  2428.48 
binary-trees ; Package energy, core 0: 62883.498230J
Package energy core=0: 53.549866J consumed
53.549865722656250000, 48.174316406250000000, 0.413513183593750000, 5.424499511718750000,  2423.04 
binary-trees ; Package energy, core 0: 62937.048096J
Package energy core=0: 53.417053J consumed
53.417053222656250000, 48.896789550781250000, 0.000000000000000000, 5.060546875000000000,  2372.53 
binary-trees ; Package energy, core 0: 62990.465149J
Package energy core=0: 54.475098J consumed
54.475097656250000000, 48.979187011718750000, 0.469909667968750000, 5.454528808593750000,  2412.27 
binary-trees ; Package energy, core 0: 63044.948364J
Package energy core=0: 52.925903J consumed
52.925903320312500000, 48.282531738281250000, 0.014465332031250000, 5.104858398437500000,  2401.77 
binary-trees ; Package energy, core 0: 63097.874268J
Package energy core=0: 52.360779J consumed
52.360778808593750000, 47.050415039062500000, 0.450805664062500000, 5.316284179687500000,  2368.53 
binary-trees ; Package energy, core 0: 63150.235046J
Package energy core=0: 52.313416J consumed
52.313415527343750000, 47.849914550781250000, 0.000000000000000000, 4.980834960937500000,  2322.61 
binary-trees ; Package energy, core 0: 63202.557373J
Package energy core=0: 53.060608J consumed
53.060607910156250000, 47.905151367187500000, 0.434387207031250000, 5.296997070312500000,  2340.94 
binary-trees ; Package energy, core 0: 63826.353882J
Package energy core=0: 63884.365051J after
Package energy core=0: 58.011169J consumed
58.011169433593750000, 52.620727539062500000, 0.364685058593750000, 5.930053710937500000,  2555.42 
binary-trees ; Package energy, core 0: 63884.365051J
Package energy core=0: 63939.972900J after
Package energy core=0: 55.607849J consumed
55.607849121093750000, 50.431518554687500000, 0.351257324218750000, 5.645324707031250000,  2467.31 
binary-trees ; Package energy, core 0: 63939.972900J
Package energy core=0: 63992.541077J after
Package energy core=0: 52.568176J consumed
52.568176269531250000, 47.885864257812500000, 0.163146972656250000, 5.158752441406250000,  2340.27 
binary-trees ; Package energy, core 0: 63992.545227J
Package energy core=0: 64045.095520J after
Package energy core=0: 52.550293J consumed
52.550292968750000000, 47.588928222656250000, 0.065002441406250000, 5.194152832031250000,  2367.26 
binary-trees ; Package energy, core 0: 64045.095520J
Package energy core=0: 64100.185364J after
Package energy core=0: 55.089844J consumed
55.089843750000000000, 49.736938476562500000, 0.494018554687500000, 5.617492675781250000,  2446.07 
binary-trees ; Package energy, core 0: 64100.185364J
Package energy core=0: 64154.025330J after
Package energy core=0: 53.839966J consumed
53.839965820312500000, 48.944763183593750000, 0.131408691406250000, 5.430053710937500000,  2412.51 
binary-trees ; Package energy, core 0: 64154.025330J
Package energy core=0: 64218.288391J after
Package energy core=0: 64.263062J consumed
64.263061523437500000, 57.441772460937500000, 0.836425781250000000, 6.849731445312500000,  2676.34 
binary-trees ; Package energy, core 0: 64218.288391J
Package energy core=0: 64292.077515J after
Package energy core=0: 73.789124J consumed
73.789123535156250000, 64.586059570312500000, 0.349182128906250000, 6.283752441406250000,  2712.74 
binary-trees ; Package energy, core 0: 64292.111145J
Package energy core=0: 64359.313049J after
Package energy core=0: 67.201904J consumed
67.201904296875000000, 58.805664062500000000, 0.503723144531250000, 6.809753417968750000,  2719.2 
binary-trees ; Package energy, core 0: 64359.313049J
Package energy core=0: 64422.122375J after
Package energy core=0: 62.809326J consumed
62.809326171875000000, 56.647888183593750000, 0.697204589843750000, 6.567565917968750000,  2583.16 
binary-trees ; 57.863403320312500000, 52.368103027343750000, 0.380554199218750000, 5.669250488281250000,  2428.9 
binary-trees ; 52.051330566406250000, 47.562988281250000000, 0.021728515625000000, 5.093627929687500000,  2311.81 
binary-trees ; 57.349548339843750000, 51.600463867187500000, 0.480834960937500000, 5.927062988281250000,  2490.71 
binary-trees ; 51.206726074218750000, 46.698120117187500000, 0.010925292968750000, 4.997375488281250000,  2290.47 
binary-trees ; 60.847961425781250000, 54.764282226562500000, 0.503356933593750000, 6.207885742187500000,  2524.29 
binary-trees ; 57.412475585937500000, 52.367980957031250000, 0.103027343750000000, 5.445739746093750000,  2351.41 
binary-trees ; 60.846496582031250000, 54.342163085937500000, 0.632873535156250000, 6.320312500000000000,  2518.87 
binary-trees ; 56.360107421875000000, 50.822753906250000000, 0.279663085937500000, 5.734985351562500000,  2500.73 
binary-trees ; 58.583984375000000000, 52.799255371093750000, 0.522033691406250000, 6.104370117187500000,  2510.31 
binary-trees ; 60.402709960937500000, 54.797607421875000000, 0.262084960937500000, 6.245666503906250000,  2519.86 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 53761.768494J, raw=880832815
54.891418457031250000, 49.681335449218750000, 0.322509765625000000, 5.521728515625000000,  2417.78 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 53811.451477J, raw=881646821
52.150451660156250000, 47.276306152343750000, 0.113403320312500000, 5.163024902343750000,  2345.5 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 53858.729736J, raw=882421428
52.544067382812500000, 47.866821289062500000, 0.082153320312500000, 5.139282226562500000,  2350.98 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 53906.599182J, raw=883205721
53.999877929687500000, 48.744079589843750000, 0.407653808593750000, 5.426452636718750000,  2385 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 53955.344116J, raw=884004358
57.100524902343750000, 51.841308593750000000, 0.192016601562500000, 5.673950195312500000,  2476.03 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54007.185425J, raw=884853726
63.748291015625000000, 57.406921386718750000, 0.751831054687500000, 6.514831542968750000,  2636.64 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54064.592346J, raw=885794281
68.716918945312500000, 62.111633300781250000, 0.672302246093750000, 6.993469238281250000,  2649.8 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54126.703979J, raw=886811918
68.167480468750000000, 61.611938476562500000, 0.747253417968750000, 7.010864257812500000,  2659.52 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54188.318359J, raw=887821408
60.510620117187500000, 54.166137695312500000, 0.767028808593750000, 6.567321777343750000,  2589.85 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54242.487488J, raw=888708915
56.978149414062500000, 51.685058593750000000, 0.213256835937500000, 5.692260742187500000,  2454.09 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54427.937439J, raw=891747327
53.743896484375000000, 49.022521972656250000, 0.134338378906250000, 5.398742675781250000,  2402.11 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54476.960693J, raw=892550524
47.794982910156250000, 43.440429687500000000, 0.326110839843750000, 4.709472656250000000,  1887.6 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54520.401123J, raw=893262252
53.211853027343750000, 48.535034179687500000, 0.039123535156250000, 5.372192382812500000,  2409.05 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54568.937012J, raw=894057464
77.124389648437500000, 70.744750976562500000, 0.593872070312500000, 6.856811523437500000,  2779.12 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54639.681763J, raw=895216546
61.708984375000000000, 56.305114746093750000, 0.100158691406250000, 5.864440917968750000,  2599.76 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54695.987793J, raw=896139064
53.300964355468750000, 47.964782714843750000, 0.457031250000000000, 5.514831542968750000,  2353.9 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54743.952576J, raw=896924919
52.247375488281250000, 47.674987792968750000, 0.000000000000000000, 4.988098144531250000,  2303.48 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54791.627563J, raw=897706026
51.976928710937500000, 46.799987792968750000, 0.429687500000000000, 5.272033691406250000,  2330.91 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54838.427551J, raw=898472797
51.684753417968750000, 47.215209960937500000, 0.007141113281250000, 4.973327636718750000,  2297.22 
binary-trees ; PowerPlane0 (core) for core 0 energy before: 54885.642761J, raw=899246371
53.886047363281250000, 48.601379394531250000, 0.426757812500000000, 5.379394531250000000,  2392.12 
binary-trees ; 8.337036132812500000, 7.729003906250000000, 0.072753906250000000, 0.429199218750000000,  344.771 
binary-trees ; 8.494934082031250000, 7.868469238281250000, 0.079162597656250000, 0.386840820312500000,  379.954 
binary-trees ; 8.776733398437500000, 8.135803222656250000, 0.084838867187500000, 0.419006347656250000,  339.222 
binary-trees ; 9.080566406250000000, 7.989562988281250000, 0.349975585937500000, 0.709899902343750000,  375.106 
binary-trees ; 8.503601074218750000, 7.741027832031250000, 0.150268554687500000, 0.531066894531250000,  355.416 
binary-trees ; 9.224914550781250000, 8.477966308593750000, 0.089538574218750000, 0.520812988281250000,  440.659 
binary-trees ; 11.335144042968750000, 10.510620117187500000, 0.096435546875000000, 0.622009277343750000,  423.148 
binary-trees ; 10.375000000000000000, 9.565490722656250000, 0.090637207031250000, 0.562377929687500000,  412.826 
binary-trees ; 8.018371582031250000, 7.370422363281250000, 0.076477050781250000, 0.400634765625000000,  355.51 
binary-trees ; 8.034423828125000000, 7.451904296875000000, 0.073242187500000000, 0.347473144531250000,  351.129 
